pert_id	cmap_name	moa	canonical_smiles	inchi_key	moa_l1000	moa_image
BRD-K36324071	NF-449	Purinergic receptor antagonist	OS(=O)(=O)c1ccc(NC(=O)c2cc(NC(=O)Nc3cc(cc(c3)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)cc(c2)C(=O)Nc2ccc(c(c2)S(O)(=O)=O)S(O)(=O)=O)cc1S(O)(=O)=O	CPISLWFLHGUZHF-UHFFFAOYSA-N	Purinergic receptor antagonist	
BRD-K44974079	ticagrelor	Purinergic receptor antagonist	CCCSc1nc(N[C@@H]2C[C@@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@H](O)[C@H]3O)c2n1	OEKWJQXRCDYSHL-MGXMICMRSA-N	Purinergic receptor antagonist	purinergic receptor antagonist
BRD-K00603606	ticlopidine	Purinergic receptor antagonist	Clc1ccccc1CN1CCc2sccc2C1	PHWBOXQYWZNQIN-UHFFFAOYSA-N	Purinergic receptor antagonist	purinergic receptor antagonist
BRD-K50498985	taladegib	Smoothened receptor antagonist	CN(C1CCN(CC1)c1nnc(-c2ccnn2C)c2ccccc12)C(=O)c1ccc(F)cc1C(F)(F)F	SZBGQDXLNMELTB-UHFFFAOYSA-N	Smoothened receptor antagonist	smoothened receptor antagonist
BRD-K09549677	mibefradil	T-type calcium channel blocker	COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	HBNPJJILLOYFJU-VMPREFPWSA-N	T-type calcium channel blocker	T-type calcium channel blocker
BRD-A70998768	pinaverium	T-type calcium channel blocker	COc1cc(Br)c(C[N+]2(CCOCCC3CC[C@H]4C[C@@H]3C4(C)C)CCOCC2)cc1OC	DDHUTBKXLWCZCO-GFUWAVFVSA-N	T-type calcium channel blocker	T-type calcium channel blocker
BRD-K82767007	dazoxiben	Thromboxane synthase inhibitor	OC(=O)c1ccc(OCCn2ccnc2)cc1	XQGZSYKGWHUSDH-UHFFFAOYSA-N	Thromboxane synthase inhibitor	thromboxane synthase inhibitor
BRD-K53061490	ozagrel	Thromboxane synthase inhibitor	OC(=O)C=Cc1ccc(Cn2ccnc2)cc1	SHZKQBHERIJWAO-AATRIKPKSA-N	Thromboxane synthase inhibitor	thromboxane synthase inhibitor
BRD-K67277431	picotamide	Thromboxane synthase inhibitor	COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1	KYWCWBXGRWWINE-UHFFFAOYSA-N	Thromboxane receptor antagonist|Thromboxane synthase inhibitor	thromboxane receptor antagonist|thromboxane synthase inhibitor
BRD-K83057217	doxifluridine	Thymidylate synthase inhibitor	C[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n1cc(F)c(=O)[nH]c1=O	ZWAOHEXOSAUJHY-YQHTUYAKSA-N	Thymidylate synthase inhibitor	thymidylate synthase inhibitor
BRD-K99383816	ftorafur	Thymidylate synthase inhibitor	Fc1cn([C@H]2CCCO2)c(=O)[nH]c1=O	WFWLQNSHRPWKFK-ZCFIWIBFSA-N	Thymidylate synthase inhibitor	thymidylate synthase inhibitor
BRD-A64485570	trifluridine	Thymidylate synthase inhibitor	OC[C@H]1OC(C[C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F	VSQQQLOSPVPRAZ-GFCOJPQKSA-N	DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor	DNA directed DNA polymerase inhibitor|thymidylate synthase inhibitor
BRD-K18779551	bifemelane	Acetylcholine release stimulant	CNCCCCOc1ccccc1Cc1ccccc1	QSQQPMHPCBLLGX-UHFFFAOYSA-N	Acetylcholine release stimulant	acetylcholine release enhancer
BRD-K56810756	fomepizole	Alcohol dehydrogenase inhibitor	Cc1cn[nH]c1	RIKMMFOAQPJVMX-UHFFFAOYSA-N	Alcohol dehydrogenase inhibitor	alcohol dehydrogenase inhibitor
BRD-K84091759	candesartan	Angiotensin receptor antagonist	CCOc1nc2cccc(C(O)=O)c2n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1	HTQMVQVXFRQIKW-UHFFFAOYSA-N	Angiotensin receptor antagonist	angiotensin receptor antagonist
BRD-K76205745	losartan	Angiotensin receptor antagonist	CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1	PSIFNNKUMBGKDQ-UHFFFAOYSA-N	Angiotensin receptor antagonist	angiotensin receptor antagonist
BRD-K78485176	olmesartan-medoxomil	Angiotensin receptor antagonist	CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1	UQGKUQLKSCSZGY-UHFFFAOYSA-N	Angiotensin receptor antagonist	angiotensin receptor antagonist
BRD-K73999723	telmisartan	Angiotensin receptor antagonist	CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C	RMMXLENWKUUMAY-UHFFFAOYSA-N	Angiotensin receptor antagonist	angiotensin receptor antagonist
BRD-K45158365	valsartan	Angiotensin receptor antagonist	CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1)[C@@H](C(C)C)C(O)=O	ACWBQPMHZXGDFX-QFIPXVFZSA-N	Angiotensin receptor antagonist	angiotensin receptor antagonist
BRD-K68103045	CGS-20625	Benzodiazepine receptor agonist	COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O	XRUUVUYJUULCBQ-UHFFFAOYSA-N	Benzodiazepine receptor agonist	benzodiazepine receptor agonist|GABA benzodiazepine site receptor partial agonist
BRD-K16508793	diazepam	Benzodiazepine receptor agonist	CN1c2ccc(Cl)cc2C(=NCC1=O)c1ccccc1	AAOVKJBEBIDNHE-UHFFFAOYSA-N	Benzodiazepine receptor agonist	
BRD-K68232413	etizolam	Benzodiazepine receptor agonist	CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl	VMZUTJCNQWMAGF-UHFFFAOYSA-N	Benzodiazepine receptor agonist	benzodiazepine receptor agonist
BRD-A11990600	lorazepam	Benzodiazepine receptor agonist	OC1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1=O	DIWRORZWFLOCLC-UHFFFAOYSA-N	Benzodiazepine receptor agonist	
BRD-K92657060	zaleplon	Benzodiazepine receptor agonist	CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N	HUNXMJYCHXQEGX-UHFFFAOYSA-N	Benzodiazepine receptor agonist	
BRD-K33882852	ZK-93423	Benzodiazepine receptor agonist	CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC	ALBKMJDFBZVHAK-UHFFFAOYSA-N	Benzodiazepine receptor agonist	benzodiazepine receptor agonist
BRD-K44876623	zolpidem	Benzodiazepine receptor agonist	CN(C)C(=O)Cc1c(nc2ccc(C)cn12)-c1ccc(C)cc1	ZAFYATHCZYHLPB-UHFFFAOYSA-N	Benzodiazepine receptor agonist	
BRD-K13296708	rimonabant	Cannabinoid receptor antagonist	Cc1c(nn(c1-c1ccc(Cl)cc1)-c1ccc(Cl)cc1Cl)C(=O)NN1CCCCC1	JZCPYUJPEARBJL-UHFFFAOYSA-N	Cannabinoid receptor antagonist	cannabinoid receptor antagonist
BRD-K55026842	azacitidine	DNA methyltransferase inhibitor	Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1	NMUSYJAQQFHJEW-ARQDHWQXSA-N	DNA methyltransferase inhibitor	DNA methyltransferase inhibitor
BRD-K79254416	decitabine	DNA methyltransferase inhibitor	Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1	XAUDJQYHKZQPEU-KVQBGUIXSA-N	DNA methyltransferase inhibitor	DNA methyltransferase inhibitor
BRD-K43578482	defactinib	Focal adhesion kinase inhibitor	CNC(=O)c1ccc(Nc2ncc(c(NCc3nccnc3N(C)S(C)(=O)=O)n2)C(F)(F)F)cc1	FWLMVFUGMHIOAA-UHFFFAOYSA-N	Focal adhesion kinase inhibitor	focal adhesion kinase inhibitor
BRD-K99545815	PF-562271	Focal adhesion kinase inhibitor	CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O	MZDKLVOWGIOKTN-UHFFFAOYSA-N	Focal adhesion kinase inhibitor	focal adhesion kinase inhibitor
BRD-K35245662	ciclesonide	Glucocorticoid receptor agonist	CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1	LUKZNWIVRBCLON-GXOBDPJESA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A26095496	clobetasol	Glucocorticoid receptor agonist	CCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCl	CBGUOGMQLZIXBE-BHPVMOEKSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A69951442	dexamethasone	Glucocorticoid receptor agonist	C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@]3(F)[C@@H](O)CC2(C)[C@]1(O)C(=O)CO	UREBDLICKHMUKA-HIERVMNKSA-N	Glucocorticoid receptor agonist	
BRD-K62310379	fluticasone-propionate	Glucocorticoid receptor agonist	CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF	WMWTYOKRWGGJOA-CENSZEJFSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A88138582	halcinonide	Glucocorticoid receptor agonist	CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@@]2(O1)C(=O)CCl	MUQNGPZZQDCDFT-RLDTZFIDSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A75172220	hydrocortisone	Glucocorticoid receptor agonist	C[C@]12C[C@H](O)C3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@]2(O)C(=O)CO	JYGXADMDTFJGBT-YDAVOWJHSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A20126139	medrysone	Glucocorticoid receptor agonist	C[C@H]1CC2C3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)CCC(=O)C=C12	GZENKSODFLBBHQ-IENIWFQZSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A53176877	methylprednisolone	Glucocorticoid receptor agonist	C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12	VHRSUDSXCMQTMA-IETLARDKSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A62525898	prednisone	Glucocorticoid receptor agonist	C[C@]12CC(=O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO	XOFYZVNMUHMLCC-BDQMTFAOSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-K31627533	rimexolone	Glucocorticoid receptor agonist	CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C	QTTRZHGPGKRAFB-OOKHYKNYSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-A37780065	triamcinolone	Glucocorticoid receptor agonist	C[C@]12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=C[C@]34C)C1C[C@@H](O)[C@]2(O)C(=O)CO	GFNANZIMVAIWHM-MGVPRKGPSA-N	Glucocorticoid receptor agonist	glucocorticoid receptor agonist
BRD-K41783120	STA-5326	Interleukin synthesis inhibitor	Cc1cccc(C=NNc2cc(nc(OCCc3ccccn3)n2)N2CCOCC2)c1	HSKAZIJJKRAJAV-KOEQRZSOSA-N		interleukin synthesis inhibitor
BRD-K97045029	pranlukast	Leukotriene receptor antagonist	O=C(Nc1cccc2c1oc(cc2=O)-c1nnn[nH]1)c1ccc(OCCCCc2ccccc2)cc1	NBQKINXMPLXUET-UHFFFAOYSA-N	Leukotriene receptor antagonist	leukotriene receptor antagonist
BRD-K62562723	SR-2640	Leukotriene receptor antagonist	OC(=O)c1ccccc1Nc1cccc(OCc2ccc3ccccc3n2)c1	LMPZHLXYBWGGNT-UHFFFAOYSA-N		leukotriene receptor antagonist
BRD-K74765201	tomelukast	Leukotriene receptor antagonist	CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O	MWYHLEQJTQJHSS-UHFFFAOYSA-N	Leukotriene receptor antagonist	leukotriene receptor antagonist
BRD-K71289571	zafirlukast	Leukotriene receptor antagonist	COc1cc(ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12)C(=O)NS(=O)(=O)c1ccccc1C	YEEZWCHGZNKEEK-UHFFFAOYSA-N	Leukotriene receptor antagonist	leukotriene receptor antagonist
BRD-K25114078	aminoguanidine	Nitric oxide synthase inhibitor	NNC(N)=N	HAMNKKUPIHEESI-UHFFFAOYSA-N	Nitric oxide synthase inhibitor	nitric oxide synthase inhibitor
BRD-K64931368	aminocaproic-acid	Plasminogen activator inhibitor	NCCCCCC(O)=O	SLXKOJJOQWFEFD-UHFFFAOYSA-N	Plasminogen activator inhibitor	plasminogen activator inhibitor
BRD-K97399794	quercetin	Polar auxin transport inhibitor	Oc1cc(O)c2c(c1)oc(-c1ccc(O)c(O)c1)c(O)c2=O	REFJWTPEDVJJIY-UHFFFAOYSA-N	Polar auxin transport inhibitor	polar auxin transport inhibitor
BRD-K15502390	nevirapine	Reverse transcriptase inhibitor	Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	NQDJXKOVJZTUJA-UHFFFAOYSA-N	Reverse transcriptase inhibitor	non-nucleoside reverse transcriptase inhibitor
BRD-K76617868	fasudil	Rho associated kinase inhibitor	O=S(=O)(N1CCCNCC1)c1cccc2cnccc12	NGOGFTYYXHNFQH-UHFFFAOYSA-N	Rho associated kinase inhibitor	rho associated kinase inhibitor
BRD-K53814070	ripasudil	Rho associated kinase inhibitor	C[C@H]1CNCCCN1S(=O)(=O)c1cccc2cncc(F)c12	QSKQVZWVLOIIEV-NSHDSACASA-N	Rho associated kinase inhibitor	rho associated kinase inhibitor
BRD-A58280226	Y-27632	Rho associated kinase inhibitor	CC(N)C1CCC(CC1)C(=O)Nc2ccncc2	IYOZTVGMEWJPKR-UHFFFAOYSA-N	Rho associated kinase inhibitor	
BRD-K56751279	Y-39983	Rho associated kinase inhibitor	C[C@@H](N)c1ccc(cc1)C(=O)Nc1ccnc2[nH]ccc12	JTVBXQAYBIJXRP-SNVBAGLBSA-N	Rho associated kinase inhibitor	rho associated kinase inhibitor
BRD-K30480208	torasemide	Thromboxane receptor antagonist	CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1	NGBFQHCMQULJNZ-UHFFFAOYSA-N	Electrolyte reabsorption inhibitor|Thromboxane receptor antagonist	electrolyte reabsorption inhibitor|thromboxane receptor antagonist
BRD-K37385792	conivaptan	Vasopressin receptor antagonist	Cc1nc2CCN(C(=O)c3ccc(NC(=O)c4ccccc4-c4ccccc4)cc3)c3ccccc3-c2[nH]1	IKENVDNFQMCRTR-UHFFFAOYSA-N	Vasopressin receptor antagonist	vasopressin receptor antagonist
BRD-A31095847	mozavaptan	Vasopressin receptor antagonist	CN(C)C1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12	WRNXUQJJCIZICJ-UHFFFAOYSA-N	Vasopressin receptor antagonist	vasopressin receptor antagonist
BRD-K96720755	relcovaptan	Vasopressin receptor antagonist	COc1ccc(cc1OC)S(=O)(=O)N1[C@@H](C(=O)N2CCC[C@H]2C(N)=O)[C@](O)(c2cc(Cl)ccc12)c1ccccc1Cl	CEBYCSRFKCEUSW-NAYZPBBASA-N	Vasopressin receptor antagonist	vasopressin receptor antagonist
BRD-A82035391	tolvaptan	Vasopressin receptor antagonist	Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc23)c(C)c1	GYHCTFXIZSNGJT-UHFFFAOYSA-N	Vasopressin receptor antagonist	vasopressin receptor antagonist
BRD-A90625545	clinofibrate	Lipase clearing factor inhibitor	CCC(C)(Oc1ccc(cc1)C1(CCCCC1)c1ccc(OC(C)(CC)C(O)=O)cc1)C(O)=O	BMOVQUBVGICXQN-UHFFFAOYSA-N	Lipase clearing factor inhibitor	lipase clearing factor inhibitor
BRD-K21396683	marimastat	Matrix metalloprotease inhibitor	CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C	OCSMOTCMPXTDND-OUAUKWLOSA-N	Matrix metalloprotease inhibitor	matrix metalloprotease inhibitor
BRD-K97472745	gestrinone	Progesterone receptor antagonist	CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C	BJJXHLWLUDYTGC-ANULTFPQSA-N	Progesterone receptor antagonist	progesterone receptor antagonist
BRD-K76197012	ulipristal	Progesterone receptor antagonist	CN(C)c1ccc(cc1)[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(OC(C)=O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12	OOLLAFOLCSJHRE-ONBAZCQBSA-N	Progesterone receptor antagonist	progesterone receptor antagonist
BRD-A06916187	CPI-613	Pyruvate dehydrogenase inhibitor	OC(=O)CCCCC(CCSCc1ccccc1)SCc1ccccc1	ZYRLHJIMTROTBO-UHFFFAOYSA-N		pyruvate dehydrogenase inhibitor
BRD-K85406984	sobetirome	Thyroid hormone receptor agonist	CC(C)c1cc(Cc2c(C)cc(OCC(O)=O)cc2C)ccc1O	QNAZTOHXCZPOSA-UHFFFAOYSA-N	Thyroid hormone receptor agonist	thyroid hormone receptor agonist
BRD-K88366685	trimetazidine	3-ketoacyl CoA thiolase inhibitor	COc1ccc(CN2CCNCC2)c(OC)c1OC	UHWVSEOVJBQKBE-UHFFFAOYSA-N	3-ketoacyl CoA thiolase inhibitor	3-ketoacyl CoA thiolase inhibitor
BRD-K74363950	aclidinium	Acetylcholine receptor antagonist	OC(C(=O)O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)(c1cccs1)c1cccs1	ASMXXROZKSBQIH-VITNCHFBSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A00546892	biperiden	Acetylcholine receptor antagonist	OC(CCN1CCCCC1)(C1CC2CC1C=C2)c1ccccc1	YSXKPIUOCJLQIE-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A99939097	carisoprodol	Acetylcholine receptor antagonist	CCCC(C)(COC(N)=O)COC(=O)NC(C)C	OFZCIYFFPZCNJE-UHFFFAOYSA-N	Acetylcholine receptor antagonist	
BRD-K95773607	darifenacin	Acetylcholine receptor antagonist	NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c1ccccc1)c1ccccc1	HXGBXQDTNZMWGS-RUZDIDTESA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A81233518	glycopyrrolate	Acetylcholine receptor antagonist	C[N+]1(C)CCC(C1)OC(=O)C(O)(C1CCCC1)c1ccccc1	ANGKOCUUWGHLCE-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A96060515	ipratropium	Acetylcholine receptor antagonist	CC(C)[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(CO)c1ccccc1	OEXHQOGQTVQTAT-QQLIVEQCSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A20119038	mecamylamine	Acetylcholine receptor antagonist	CNC1(C)C2CCC(C2)C1(C)C	IMYZQPCYWPFTAG-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A33711280	metixene	Acetylcholine receptor antagonist	CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1	MJFJKKXQDNNUJF-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-K85337334	otilonium	Acetylcholine receptor antagonist	CCCCCCCCOc1ccccc1C(=O)Nc1ccc(cc1)C(=O)OCC[N+](C)(CC)CC	NQHNLNLJPDMBFN-UHFFFAOYSA-O	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A65013509	oxybutynin	Acetylcholine receptor antagonist	CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1	XIQVNETUBQGFHX-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A97479839	piperidolate	Acetylcholine receptor antagonist	CCN1CCCC(C1)OC(=O)C(c1ccccc1)c1ccccc1	KTHVBAZBLKXIHZ-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-K89375097	pirenzepine	Acetylcholine receptor antagonist	CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc23)CC1	RMHMFHUVIITRHF-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-K58951486	rocuronium	Acetylcholine receptor antagonist	CC(=O)O[C@@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@@H]3CC[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1	YXRDKMPIGHSVRX-KKBURWSNSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A62035778	scopolamine	Acetylcholine receptor antagonist	CN1C2C[C@@H](C[C@H]1[C@H]1OC21)OC(=O)[C@H](CO)c1ccccc1	STECJAGHUSJQJN-WLQVYHSDSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-K24723746	solifenacin-succinate	Acetylcholine receptor antagonist	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	FBOUYBDGKBSUES-VXKWHMMOSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-K46692793	umeclidinium	Acetylcholine receptor antagonist	OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2	FVTWTVQXNAJTQP-UHFFFAOYSA-N	Acetylcholine receptor antagonist	acetylcholine receptor antagonist
BRD-A74914197	pralatrexate	Dihydrofolate reductase inhibitor	Nc1nc(N)c2nc(CC(CC#C)c3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)cnc2n1	OGSBUKJUDHAQEA-WMCAAGNKSA-N	Dihydrofolate reductase inhibitor	dihydrofolate reductase inhibitor
BRD-K00911143	brexpiprazole	Dopamine receptor partial agonist	O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1	ZKIAIYBUSXZPLP-UHFFFAOYSA-N	Dopamine receptor partial agonist	dopamine receptor partial agonist
BRD-K02265150	amoxapine	Norepinephrine reputake inhibitor	Clc1ccc2Oc3ccccc3N=C(N3CCNCC3)c2c1	QWGDMFLQWFTERH-UHFFFAOYSA-N	Norepinephrine reputake inhibitor	norepinephrine reputake inhibitor
BRD-A95696066	nisoxetine	Norepinephrine reuptake inhibitor	CNCCC(Oc1ccccc1OC)c1ccccc1	ITJNARMNRKSWTA-UHFFFAOYSA-N	Norepinephrine reuptake inhibitor	norepinephrine reuptake inhibitor
BRD-A96292436	eflornithine	Ornithine decarboxylase inhibitor	NCCCC(N)(C(F)F)C(O)=O	VLCYCQAOQCDTCN-UHFFFAOYSA-N	Ornithine decarboxylase inhibitor	ornithine decarboxylase inhibitor
BRD-K09711437	varespladib	Secretory phospholipase inhibitor	CCc1c(C(=O)C(N)=O)c2c(OCC(O)=O)cccc2n1Cc1ccccc1	BHLXTPHDSZUFHR-UHFFFAOYSA-N	Secretory phospholipase inhibitor	secretory phospholipase inhibitor
BRD-K29656036	MK-8245	Stearoyl-CoA desaturase inhibitor	OC(=O)Cn1nnc(n1)-c1cc(no1)N1CCC(CC1)Oc1cc(F)ccc1Br	UJEAABFSXKCSGI-UHFFFAOYSA-N		stearoyl-CoA desaturase inhibitor
BRD-K11973162	tipiracil	Thymidine phosphorylase inhibitor	Clc1c(CN2CCCC2=N)[nH]c(=O)[nH]c1=O	QQHMKNYGKVVGCZ-UHFFFAOYSA-N	Thymidine phosphorylase inhibitor	thymidine phosphorylase inhibitor
BRD-K98769987	flumazenil	Benzodiazepine receptor antagonist	CCOC(=O)c1ncn-2c1CN(C)C(=O)c1cc(F)ccc-21	OFBIFZUFASYYRE-UHFFFAOYSA-N	Benzodiazepine receptor antagonist	benzodiazepine receptor antagonist
BRD-A41451487	PK-11195	Benzodiazepine receptor antagonist	CCC(C)N(C)C(=O)c1cc2ccccc2c(n1)-c1ccccc1Cl	RAVIZVQZGXBOQO-UHFFFAOYSA-N	Benzodiazepine receptor antagonist	benzodiazepine receptor antagonist
BRD-K68392338	ZK-93426	Benzodiazepine receptor antagonist	CCOC(=O)c1ncc2[nH]c3cccc(OC(C)C)c3c2c1C	VMDUABMKBUKKPG-UHFFFAOYSA-N	Benzodiazepine receptor antagonist	benzodiazepine receptor antagonist
BRD-K45168550	SB-756050	G protein-coupled receptor agonist	COc1ccc(cc1OC)S(=O)(=O)N1CCCN(CC1)S(=O)(=O)c1ccc(OC)c(OC)c1	GJUFPAZNBPFNRI-UHFFFAOYSA-N		G protein-coupled receptor agonist
BRD-A25234499	aminoglutethimide	Glucocorticoid receptor antagonist	CCC1(CCC(=O)NC1=O)c1ccc(N)cc1	ROBVIMPUHSLWNV-UHFFFAOYSA-N	Glucocorticoid receptor antagonist	glucocorticoid receptor antagonist
BRD-A56371469	AGI-5198	Isocitrate dehydrogenase inhibitor	Cc1nccn1CC(=O)N(C(C(=O)NC1CCCCC1)c1ccccc1C)c1cccc(F)c1	FNYGWXSATBUBER-UHFFFAOYSA-N		isocitrate dehydrogenase inhibitor
BRD-K04691817	AGI-6780	Isocitrate dehydrogenase inhibitor	FC(F)(F)c1cccc(NC(=O)Nc2cc(ccc2-c2ccsc2)S(=O)(=O)NC2CC2)c1	CCAWRGNYALGPQH-UHFFFAOYSA-N		isocitrate dehydrogenase inhibitor
BRD-K34022604	clofarabine	Ribonucleoside reductase inhibitor	Nc1nc(Cl)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F	WDDPHFBMKLOVOX-AYQXTPAHSA-N	Ribonucleoside reductase inhibitor	ribonucleotide reductase inhibitor
BRD-K51747290	hydroxyurea	Ribonucleoside reductase inhibitor	NC(=O)NO	VSNHCAURESNICA-UHFFFAOYSA-N	Ribonucleoside reductase inhibitor	ribonucleotide reductase inhibitor
BRD-K33106058	cytarabine	Ribonucleotide reductase inhibitor	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1	UHDGCWIWMRVCDJ-CCXZUQQUSA-N	Ribonucleotide reductase inhibitor	ribonucleotide reductase inhibitor
BRD-K15108141	gemcitabine	Ribonucleotide reductase inhibitor	Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1	SDUQYLNIPVEERB-QPPQHZFASA-N	Ribonucleotide reductase inhibitor	ribonucleotide reductase inhibitor
